username,user_id,email,user_role,ip_region,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
nurse_032,nurse_032,nurse_032@hospital.com,nurse,Japan,10,desktop,user_login,14,0.4,medium,2025-09-04T10:32:33.899144,False,True,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,UK,13,desktop,page_view_home,25,0.6,high,2025-09-15T13:04:25.899144,False,True,False,False,short
accountant_072,accountant_072,accountant_072@hospital.com,accountant,UK,5,desktop,access_financial_report,54,0.55,high,2025-09-10T05:00:24.899144,False,False,False,False,medium
guest_095,guest_095,guest_095@hospital.com,guest,Australia,8,mobile,policy_violation,46,0.8,critical,2025-08-21T08:08:46.899144,False,False,False,False,medium
doctor_018,doctor_018,doctor_018@hospital.com,doctor,UK,2,mobile,user_logout,18,0.35,medium,2025-08-24T02:58:37.899144,True,False,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,UK,13,mobile,page_view_dashboard,78,0.5,high,2025-09-05T13:43:14.899144,False,True,False,False,medium
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Singapore,0,desktop,user_logout,55,0.45,medium,2025-09-18T00:25:32.899144,False,False,False,False,medium
nurse_037,nurse_037,nurse_037@hospital.com,nurse,UK,14,mobile,click_nav_medical_header,20,0.45,medium,2025-08-22T14:27:12.899144,False,True,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,Nigeria,12,mobile,user_login,7,0.4,medium,2025-09-13T12:03:16.899144,True,True,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Nigeria,7,new,access_patient_record,2,0.4,medium,2025-08-24T07:52:55.899144,True,False,False,False,short
nurse_036,nurse_036,nurse_036@hospital.com,nurse,Nigeria,7,mobile,page_view_medical_records,41,0.35,medium,2025-08-26T07:50:28.899144,False,False,False,False,medium
manager_003,manager_003,manager_003@hospital.com,manager,Canada,7,desktop,user_login,16,0.35,medium,2025-09-16T07:43:34.899144,False,False,False,False,short
contractor_061,contractor_061,contractor_061@hospital.com,contractor,Germany,17,desktop,click_nav_financial_header,16,0.45,medium,2025-08-24T17:50:33.899144,True,True,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,France,21,desktop,page_view_financial_data,20,0.55,high,2025-08-25T21:56:49.899144,False,False,False,False,short
doctor_018,doctor_018,doctor_018@hospital.com,doctor,UK,17,mobile,user_login,32,0.3,medium,2025-08-23T17:57:10.899144,True,True,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,Australia,13,mobile,page_view_dashboard,15,0.35,medium,2025-08-22T13:35:09.899144,False,True,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Australia,9,desktop,click_nav_medical_header,151,0.25,medium,2025-08-21T09:56:44.899144,False,True,False,False,long
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,5,mobile,click_nav_medical_header,50,0.4,medium,2025-09-11T05:26:03.899144,False,False,False,False,medium
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,6,desktop,page_view_prescriptions,12,0.3,medium,2025-08-31T06:53:34.899144,True,False,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,Nigeria,19,mobile,page_view_dashboard,21,0.65,high,2025-09-06T19:24:22.899144,True,False,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,12,desktop,user_logout,17,0.3,medium,2025-08-31T12:22:33.899144,True,True,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,Canada,11,mobile,user_login,31,0.4,medium,2025-09-02T11:10:15.899144,False,True,False,False,medium
guest_091,guest_091,guest_091@hospital.com,guest,UK,15,mobile,user_logout,94,0.5,high,2025-08-28T15:36:43.899144,False,True,False,False,medium
employee_077,employee_077,employee_077@hospital.com,employee,Australia,5,mobile,user_login,15,0.35,medium,2025-09-06T05:54:50.899144,True,False,False,False,short
nurse_056,nurse_056,nurse_056@hospital.com,nurse,UK,2,mobile,user_login,7,0.25,medium,2025-09-17T02:21:10.899144,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,Vietnam,4,mobile,page_view_home,16,0.4,medium,2025-09-20T04:50:37.899144,True,False,False,False,short
nurse_057,nurse_057,nurse_057@hospital.com,nurse,Nigeria,14,desktop,page_view_medical_records,37,0.25,medium,2025-08-29T14:14:01.899144,False,True,False,False,medium
employee_076,employee_076,employee_076@hospital.com,employee,US,15,mobile,page_view_home,6,0.35,medium,2025-09-14T15:32:48.899144,True,True,False,False,short
employee_076,employee_076,employee_076@hospital.com,employee,US,22,mobile,page_view_dashboard,129,0.4,medium,2025-08-20T22:38:47.899144,False,False,False,False,long
guest_097,guest_097,guest_097@hospital.com,guest,Nigeria,4,mobile,page_view_home,38,0.45,medium,2025-09-13T04:59:10.899144,True,False,False,False,medium
nurse_030,nurse_030,nurse_030@hospital.com,nurse,UK,20,desktop,user_login,12,0.3,medium,2025-08-24T20:39:01.899144,True,False,False,False,short
guest_095,guest_095,guest_095@hospital.com,guest,UK,19,mobile,page_view_dashboard,149,0.5,high,2025-09-01T19:28:22.899144,False,False,False,False,long
admin_002,admin_002,admin_002@hospital.com,admin,Canada,18,desktop,access_audit_log,19,0.5,high,2025-09-06T18:43:46.899144,True,False,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,16,desktop,user_logout,33,0.25,medium,2025-09-13T16:57:38.899144,True,True,False,False,medium
guest_092,guest_092,guest_092@hospital.com,guest,Brazil,10,desktop,page_view_dashboard,19,0.5,high,2025-09-03T10:53:29.899144,False,True,False,False,short
nurse_048,nurse_048,nurse_048@hospital.com,nurse,US,9,mobile,access_patient_record,12,0.4,medium,2025-08-29T09:35:04.899144,False,True,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,US,16,desktop,classified_data_access,6,0.75,critical,2025-09-08T16:19:52.899144,False,True,False,False,short
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,23,mobile,user_logout,7,0.4,medium,2025-08-20T23:38:30.899144,False,False,False,False,short
nurse_039,nurse_039,nurse_039@hospital.com,nurse,Canada,23,mobile,user_logout,2,0.25,medium,2025-09-16T23:59:29.899144,False,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,Nigeria,19,known,user_logout,37,0.45,medium,2025-09-08T19:44:12.899144,False,False,False,False,medium
accountant_068,accountant_068,accountant_068@hospital.com,accountant,Nigeria,7,mobile,click_nav_financial_header,28,0.55,high,2025-09-07T07:54:07.899144,True,False,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,UK,2,mobile,page_view_prescriptions,69,0.3,medium,2025-08-22T02:03:39.899144,False,False,False,False,medium
nurse_051,nurse_051,nurse_051@hospital.com,nurse,US,14,desktop,page_view_medical_records,19,0.3,medium,2025-08-28T14:10:33.899144,False,True,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,Vietnam,7,desktop,page_view_dashboard,39,0.45,medium,2025-09-12T07:08:46.899144,False,False,False,False,medium
employee_081,employee_081,employee_081@hospital.com,employee,Australia,11,mobile,page_view_dashboard,21,0.35,medium,2025-09-09T11:52:46.899144,False,True,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,US,2,mobile,click_nav_medical_header,24,0.3,medium,2025-08-26T02:18:41.899144,False,False,False,False,short
nurse_043,nurse_043,nurse_043@hospital.com,nurse,Singapore,9,desktop,access_patient_record,29,0.35,medium,2025-09-17T09:04:09.899144,False,True,False,False,short
nurse_033,nurse_033,nurse_033@hospital.com,nurse,Nigeria,1,mobile,page_view_medical_records,5,0.3,medium,2025-08-25T01:52:23.899144,False,False,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,13,desktop,page_view_prescriptions,3,0.25,medium,2025-09-20T13:15:19.900142,True,True,False,False,short
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,16,desktop,page_view_medical_records,4,0.2,low,2025-09-02T16:23:15.900142,False,True,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Vietnam,12,mobile,click_nav_medical_header,58,0.35,medium,2025-09-04T12:59:18.900142,False,True,False,False,medium
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,3,desktop,page_view_medical_records,2,0.3,medium,2025-08-24T03:49:45.900142,True,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,Vietnam,12,mobile,page_view_dashboard,35,0.5,high,2025-08-24T12:05:10.900142,True,True,False,False,medium
employee_082,employee_082,employee_082@hospital.com,employee,Australia,16,desktop,user_logout,4,0.5,high,2025-08-21T16:44:08.900142,False,True,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,UK,13,mobile,page_view_medical_records,27,0.3,medium,2025-09-15T13:10:47.900142,False,True,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,Vietnam,2,desktop,access_financial_report,41,0.4,medium,2025-09-02T02:51:26.900142,False,False,False,False,medium
nurse_041,nurse_041,nurse_041@hospital.com,nurse,Nigeria,9,desktop,user_logout,7,0.25,medium,2025-08-24T09:13:55.900142,True,True,False,False,short
nurse_030,nurse_030,nurse_030@hospital.com,nurse,UK,8,desktop,user_login,14,0.3,medium,2025-08-31T08:18:12.900142,True,False,False,False,short
doctor_019,doctor_019,doctor_019@hospital.com,doctor,Vietnam,0,mobile,access_patient_record,17,0.45,medium,2025-09-13T00:26:23.900142,True,False,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,Nigeria,19,mobile,user_logout,5,0.5,high,2025-08-25T19:12:53.900142,False,False,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,2,desktop,click_nav_financial_header,27,0.35,medium,2025-09-16T02:50:12.900142,False,False,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,19,mobile,access_financial_report,11,0.4,medium,2025-08-31T19:59:32.900142,True,False,False,False,short
admin_001,admin_001,admin_001@hospital.com,admin,UK,10,desktop,access_audit_log,30,0.35,medium,2025-09-18T10:46:33.900142,False,True,False,False,medium
contractor_063,contractor_063,contractor_063@hospital.com,contractor,US,10,mobile,page_view_financial_data,68,0.35,medium,2025-09-03T10:10:22.900142,False,True,False,False,medium
doctor_010,doctor_010,doctor_010@hospital.com,doctor,US,6,mobile,click_nav_medical_header,16,0.3,medium,2025-08-22T06:53:08.900142,False,False,False,False,short
guest_091,guest_091,guest_091@hospital.com,guest,UK,19,desktop,user_login,8,0.45,medium,2025-09-14T19:58:40.900142,True,False,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,Vietnam,17,mobile,page_view_prescriptions,21,0.25,medium,2025-09-02T17:26:22.900142,False,True,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,Nigeria,11,desktop,user_logout,6,0.25,medium,2025-09-12T11:39:00.900142,False,True,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,Brazil,4,mobile,page_view_home,4,0.5,high,2025-09-09T04:31:39.900142,False,False,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,23,mobile,access_financial_report,16,0.45,medium,2025-09-05T23:46:47.900142,False,False,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,France,17,mobile,page_view_prescriptions,10,0.35,medium,2025-09-15T17:54:34.900142,False,True,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,Vietnam,18,desktop,access_patient_record,48,0.3,medium,2025-09-19T18:36:29.900142,False,False,False,False,medium
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,19,desktop,access_patient_record,40,0.35,medium,2025-09-15T19:24:09.900142,False,False,False,False,medium
employee_077,employee_077,employee_077@hospital.com,employee,Australia,6,mobile,user_logout,19,0.35,medium,2025-08-22T06:46:48.900142,False,False,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,Nigeria,9,desktop,user_logout,27,0.5,high,2025-09-01T09:31:20.900142,False,True,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,UK,17,desktop,user_login,14,0.25,medium,2025-09-10T17:36:38.900142,False,True,False,False,short
nurse_037,nurse_037,nurse_037@hospital.com,nurse,Australia,21,desktop,user_logout,34,0.3,medium,2025-09-12T21:11:58.900142,False,False,False,False,medium
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,11,mobile,click_nav_medical_header,53,0.35,medium,2025-09-10T11:59:26.900142,False,True,False,False,medium
guest_093,guest_093,guest_093@hospital.com,guest,Canada,18,mobile,page_view_home,20,0.45,medium,2025-08-22T18:33:13.900142,False,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,Australia,9,desktop,page_view_prescriptions,4,0.25,medium,2025-09-08T09:04:00.900142,False,True,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,Canada,15,mobile,user_logout,27,0.35,medium,2025-08-21T15:18:12.900142,False,True,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,Australia,15,mobile,user_login,245,0.35,medium,2025-09-18T15:28:45.900142,False,True,False,False,long
nurse_035,nurse_035,nurse_035@hospital.com,nurse,UK,6,desktop,click_nav_medical_header,20,0.3,medium,2025-09-17T06:54:13.900142,False,False,False,False,short
accountant_067,accountant_067,accountant_067@hospital.com,accountant,Canada,9,mobile,page_view_financial_data,21,0.4,medium,2025-09-19T09:49:19.900142,False,True,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,Nigeria,22,desktop,page_view_home,36,0.55,high,2025-08-21T22:39:45.900142,False,False,False,False,medium
doctor_012,doctor_012,doctor_012@hospital.com,doctor,Vietnam,11,desktop,access_patient_record,40,0.3,medium,2025-08-22T11:17:55.900142,False,True,False,False,medium
guest_095,guest_095,guest_095@hospital.com,guest,UK,20,mobile,page_view_dashboard,3,0.5,high,2025-09-02T20:31:04.900142,False,False,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,Singapore,4,desktop,access_patient_record,11,0.4,medium,2025-09-12T04:24:03.900142,False,False,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,Australia,12,mobile,page_view_admin_dashboard,2,0.35,medium,2025-09-05T12:34:19.900142,False,True,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,Vietnam,0,desktop,user_login,25,0.35,medium,2025-09-10T00:26:17.900142,False,False,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Australia,17,desktop,click_nav_medical_header,11,0.25,medium,2025-08-23T17:43:43.900142,True,True,False,False,short
nurse_047,nurse_047,nurse_047@hospital.com,nurse,Australia,15,desktop,page_view_medical_records,69,0.25,medium,2025-09-18T15:48:17.900142,False,True,False,False,medium
accountant_070,accountant_070,accountant_070@hospital.com,accountant,Nigeria,17,new,suspicious_activity_detected,53,0.6,high,2025-09-06T17:12:57.900142,True,True,False,False,medium
doctor_009,doctor_009,doctor_009@hospital.com,doctor,Vietnam,21,mobile,page_view_medical_records,6,0.35,medium,2025-09-07T21:15:11.900142,True,False,False,False,short
doctor_026,doctor_026,doctor_026@hospital.com,doctor,US,21,mobile,page_view_medical_records,39,0.4,medium,2025-09-09T21:12:14.900142,False,False,False,False,medium
guest_100,guest_100,guest_100@hospital.com,guest,Nigeria,12,desktop,user_logout,28,0.45,medium,2025-09-18T12:57:36.900142,False,True,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,US,9,mobile,navigate_to_admin,63,0.4,medium,2025-09-20T09:24:05.900142,True,True,False,False,medium
nurse_032,nurse_032,nurse_032@hospital.com,nurse,US,22,desktop,policy_violation,87,0.55,high,2025-09-18T22:11:44.900142,False,False,False,False,medium
nurse_040,nurse_040,nurse_040@hospital.com,nurse,UK,17,desktop,access_patient_record,22,0.2,low,2025-08-23T17:50:20.900142,True,True,False,False,short
employee_078,employee_078,employee_078@hospital.com,employee,Brazil,11,mobile,page_view_dashboard,5,0.45,medium,2025-09-08T11:05:57.900142,False,True,False,False,short
nurse_054,nurse_054,nurse_054@hospital.com,nurse,Australia,23,desktop,user_login,23,0.35,medium,2025-09-09T23:39:33.900142,False,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,US,17,mobile,user_logout,47,0.4,medium,2025-09-01T17:49:32.900142,False,True,False,False,medium
guest_098,guest_098,guest_098@hospital.com,guest,Vietnam,16,desktop,page_view_home,10,0.6,high,2025-09-06T16:05:58.900142,True,True,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,Vietnam,12,desktop,classified_data_access,59,0.75,critical,2025-09-11T12:44:47.900142,False,True,False,False,medium
contractor_061,contractor_061,contractor_061@hospital.com,contractor,US,21,desktop,access_financial_report,12,0.4,medium,2025-09-02T21:00:34.900142,False,False,False,False,short
